Location,Species,Pres,Freq__,Freq_1,SD_Frq1,Rank,Rank_1
TQ93      ,S13       ,   1,  0.7086,  0.7401,  0.0794,    5,   0.338
TQ93      ,S14       ,   1,  0.7086,  0.7401,  0.0794,    6,   0.405
TQ93      ,S15       ,   1,  0.7086,  0.7401,  0.0794,    7,   0.473
TQ93      ,S16       ,   1,  0.7086,  0.7401,  0.0794,    8,   0.540
TQ93      ,S17       ,   1,  0.7086,  0.7401,  0.0794,    9,   0.608
TQ93      ,S18       ,   1,  0.7086,  0.7401,  0.0794,   10,   0.675
TQ93      ,S19       ,   1,  0.7086,  0.7401,  0.0794,   11,   0.743
TQ93      ,S2        ,   1,  0.7086,  0.7401,  0.0794,   12,   0.811
TQ93      ,S20       ,   1,  0.7086,  0.7401,  0.0794,   13,   0.878
TQ93      ,S3        ,   1,  0.7086,  0.7401,  0.0794,   14,   0.946
TQ93      ,S4        ,   1,  0.7086,  0.7401,  0.0794,   15,   1.013
TQ93      ,S5        ,   1,  0.7086,  0.7401,  0.0794,   16,   1.081
TQ93      ,S6        ,   1,  0.7086,  0.7401,  0.0794,   17,   1.148
TQ93      ,S7        ,   1,  0.7086,  0.7401,  0.0794,   18,   1.216
TQ93      ,S8        ,   1,  0.7086,  0.7401,  0.0794,   19,   1.283
TQ93      ,S9        ,   1,  0.7086,  0.7401,  0.0794,   20,   1.351
TQ94      ,S1        ,   1,  0.7074,  0.7401,  0.0769,    1,   0.068
TQ94      ,S10       ,   1,  0.7074,  0.7401,  0.0769,    2,   0.135
TQ94      ,S11       ,   1,  0.7074,  0.7401,  0.0769,    3,   0.203
TQ94      ,S12       ,   1,  0.7074,  0.7401,  0.0769,    4,   0.270
TQ94      ,S13       ,   1,  0.7074,  0.7401,  0.0769,    5,   0.338
TQ94      ,S14       ,   1,  0.7074,  0.7401,  0.0769,    6,   0.405
TQ94      ,S15       ,   1,  0.7074,  0.7401,  0.0769,    7,   0.473
TQ94      ,S16       ,   1,  0.7074,  0.7401,  0.0769,    8,   0.540
TQ94      ,S17       ,   1,  0.7074,  0.7401,  0.0769,    9,   0.608
TQ94      ,S18       ,   1,  0.7074,  0.7401,  0.0769,   10,   0.675
TQ94      ,S19       ,   1,  0.7074,  0.7401,  0.0769,   11,   0.743
TQ94      ,S2        ,   1,  0.7074,  0.7401,  0.0769,   12,   0.811
TQ94      ,S20       ,   1,  0.7074,  0.7401,  0.0769,   13,   0.878
TQ94      ,S3        ,   1,  0.7074,  0.7401,  0.0769,   14,   0.946
TQ94      ,S4        ,   1,  0.7074,  0.7401,  0.0769,   15,   1.013
TQ94      ,S5        ,   1,  0.7074,  0.7401,  0.0769,   16,   1.081
TQ94      ,S6        ,   1,  0.7074,  0.7401,  0.0769,   17,   1.148
TQ94      ,S7        ,   1,  0.7074,  0.7401,  0.0769,   18,   1.216
TQ94      ,S8        ,   1,  0.7074,  0.7401,  0.0769,   19,   1.283
TQ94      ,S9        ,   1,  0.7074,  0.7401,  0.0769,   20,   1.351
TQ95      ,S1        ,   1,  0.6829,  0.7401,  0.0825,    1,   0.068
TQ95      ,S10       ,   1,  0.6829,  0.7401,  0.0825,    2,   0.135
TQ95      ,S11       ,   1,  0.6829,  0.7401,  0.0825,    3,   0.203
TQ95      ,S12       ,   1,  0.6829,  0.7401,  0.0825,    4,   0.270
TQ95      ,S13       ,   1,  0.6829,  0.7401,  0.0825,    5,   0.338
TQ95      ,S14       ,   1,  0.6829,  0.7401,  0.0825,    6,   0.405
TQ95      ,S15       ,   1,  0.6829,  0.7401,  0.0825,    7,   0.473
TQ95      ,S16       ,   1,  0.6829,  0.7401,  0.0825,    8,   0.540
TQ95      ,S17       ,   1,  0.6829,  0.7401,  0.0825,    9,   0.608
TQ95      ,S18       ,   1,  0.6829,  0.7401,  0.0825,   10,   0.675
TQ95      ,S19       ,   1,  0.6829,  0.7401,  0.0825,   11,   0.743
TQ95      ,S2        ,   1,  0.6829,  0.7401,  0.0825,   12,   0.811
TQ95      ,S20       ,   1,  0.6829,  0.7401,  0.0825,   13,   0.878
TQ95      ,S3        ,   1,  0.6829,  0.7401,  0.0825,   14,   0.946
TQ95      ,S4        ,   1,  0.6829,  0.7401,  0.0825,   15,   1.013
TQ95      ,S5        ,   1,  0.6829,  0.7401,  0.0825,   16,   1.081
TQ95      ,S6        ,   1,  0.6829,  0.7401,  0.0825,   17,   1.148
TQ95      ,S7        ,   1,  0.6829,  0.7401,  0.0825,   18,   1.216
TQ95      ,S8        ,   1,  0.6829,  0.7401,  0.0825,   19,   1.283
TQ95      ,S9        ,   1,  0.6829,  0.7401,  0.0825,   20,   1.351
TQ96      ,S1        ,   1,  0.6871,  0.7401,  0.0757,    1,   0.068
TQ96      ,S10       ,   1,  0.6871,  0.7401,  0.0757,    2,   0.135
TQ96      ,S11       ,   1,  0.6871,  0.7401,  0.0757,    3,   0.203
TQ96      ,S12       ,   1,  0.6871,  0.7401,  0.0757,    4,   0.270
TQ96      ,S13       ,   1,  0.6871,  0.7401,  0.0757,    5,   0.338
TQ96      ,S14       ,   1,  0.6871,  0.7401,  0.0757,    6,   0.405
TQ96      ,S15       ,   1,  0.6871,  0.7401,  0.0757,    7,   0.473
TQ96      ,S16       ,   1,  0.6871,  0.7401,  0.0757,    8,   0.540
TQ96      ,S17       ,   1,  0.6871,  0.7401,  0.0757,    9,   0.608
TQ96      ,S18       ,   1,  0.6871,  0.7401,  0.0757,   10,   0.675
TQ96      ,S19       ,   1,  0.6871,  0.7401,  0.0757,   11,   0.743
TQ96      ,S2        ,   1,  0.6871,  0.7401,  0.0757,   12,   0.811
TQ96      ,S20       ,   1,  0.6871,  0.7401,  0.0757,   13,   0.878
TQ96      ,S3        ,   1,  0.6871,  0.7401,  0.0757,   14,   0.946
TQ96      ,S4        ,   1,  0.6871,  0.7401,  0.0757,   15,   1.013
TQ96      ,S5        ,   1,  0.6871,  0.7401,  0.0757,   16,   1.081
TQ96      ,S6        ,   1,  0.6871,  0.7401,  0.0757,   17,   1.148
TQ96      ,S7        ,   1,  0.6871,  0.7401,  0.0757,   18,   1.216
TQ96      ,S8        ,   1,  0.6871,  0.7401,  0.0757,   19,   1.283
TQ96      ,S9        ,   1,  0.6871,  0.7401,  0.0757,   20,   1.351
TQ97      ,S1        ,   1,  0.6322,  0.7401,  0.0743,    1,   0.068
TQ97      ,S10       ,   1,  0.6322,  0.7401,  0.0743,    2,   0.135
TQ97      ,S11       ,   1,  0.6322,  0.7401,  0.0743,    3,   0.203
TQ97      ,S12       ,   1,  0.6322,  0.7401,  0.0743,    4,   0.270
TQ97      ,S13       ,   1,  0.6322,  0.7401,  0.0743,    5,   0.338
TQ97      ,S14       ,   1,  0.6322,  0.7401,  0.0743,    6,   0.405
TQ97      ,S15       ,   1,  0.6322,  0.7401,  0.0743,    7,   0.473
TQ97      ,S16       ,   1,  0.6322,  0.7401,  0.0743,    8,   0.540
TQ97      ,S17       ,   1,  0.6322,  0.7401,  0.0743,    9,   0.608
TQ97      ,S18       ,   1,  0.6322,  0.7401,  0.0743,   10,   0.675
TQ97      ,S19       ,   1,  0.6322,  0.7401,  0.0743,   11,   0.743
TQ97      ,S2        ,   1,  0.6322,  0.7401,  0.0743,   12,   0.811
TQ97      ,S20       ,   1,  0.6322,  0.7401,  0.0743,   13,   0.878
TQ97      ,S3        ,   1,  0.6322,  0.7401,  0.0743,   14,   0.946
TQ97      ,S4        ,   1,  0.6322,  0.7401,  0.0743,   15,   1.013
TQ97      ,S5        ,   1,  0.6322,  0.7401,  0.0743,   16,   1.081
TQ97      ,S6        ,   1,  0.6322,  0.7401,  0.0743,   17,   1.148
TQ97      ,S7        ,   1,  0.6322,  0.7401,  0.0743,   18,   1.216
TQ97      ,S8        ,   1,  0.6322,  0.7401,  0.0743,   19,   1.283
TQ97      ,S9        ,   1,  0.6322,  0.7401,  0.0743,   20,   1.351
TQ98      ,S1        ,   1,  0.6430,  0.7401,  0.0708,    1,   0.068
TQ98      ,S10       ,   1,  0.6430,  0.7401,  0.0708,    2,   0.135
TQ98      ,S11       ,   1,  0.6430,  0.7401,  0.0708,    3,   0.203
TQ98      ,S12       ,   1,  0.6430,  0.7401,  0.0708,    4,   0.270
TQ98      ,S13       ,   1,  0.6430,  0.7401,  0.0708,    5,   0.338
TQ98      ,S14       ,   1,  0.6430,  0.7401,  0.0708,    6,   0.405
TQ98      ,S15       ,   1,  0.6430,  0.7401,  0.0708,    7,   0.473
TQ98      ,S16       ,   1,  0.6430,  0.7401,  0.0708,    8,   0.540
TQ98      ,S17       ,   1,  0.6430,  0.7401,  0.0708,    9,   0.608
TQ98      ,S18       ,   1,  0.6430,  0.7401,  0.0708,   10,   0.675
TQ98      ,S19       ,   1,  0.6430,  0.7401,  0.0708,   11,   0.743
TQ98      ,S2        ,   1,  0.6430,  0.7401,  0.0708,   12,   0.811
TQ98      ,S20       ,   1,  0.6430,  0.7401,  0.0708,   13,   0.878
TQ98      ,S3        ,   1,  0.6430,  0.7401,  0.0708,   14,   0.946
TQ98      ,S4        ,   1,  0.6430,  0.7401,  0.0708,   15,   1.013
TQ98      ,S5        ,   1,  0.6430,  0.7401,  0.0708,   16,   1.081
TQ98      ,S6        ,   1,  0.6430,  0.7401,  0.0708,   17,   1.148
TQ98      ,S7        ,   1,  0.6430,  0.7401,  0.0708,   18,   1.216
TQ98      ,S8        ,   1,  0.6430,  0.7401,  0.0708,   19,   1.283
TQ98      ,S9        ,   1,  0.6430,  0.7401,  0.0708,   20,   1.351
TQ99      ,S1        ,   1,  0.1553,  0.7401,  0.1675,    1,   0.068
TQ99      ,S10       ,   1,  0.1553,  0.7401,  0.1675,    2,   0.135
TQ99      ,S11       ,   1,  0.1553,  0.7401,  0.1675,    3,   0.203
TQ99      ,S12       ,   1,  0.1553,  0.7401,  0.1675,    4,   0.270
TQ99      ,S13       ,   1,  0.1553,  0.7401,  0.1675,    5,   0.338
TQ99      ,S14       ,   1,  0.1553,  0.7401,  0.1675,    6,   0.405
TQ99      ,S15       ,   1,  0.1553,  0.7401,  0.1675,    7,   0.473
TQ99      ,S16       ,   1,  0.1553,  0.7401,  0.1675,    8,   0.540
TQ99      ,S17       ,   1,  0.1553,  0.7401,  0.1675,    9,   0.608
TQ99      ,S18       ,   1,  0.1553,  0.7401,  0.1675,   10,   0.675
TQ99      ,S19       ,   1,  0.1553,  0.7401,  0.1675,   11,   0.743
TQ99      ,S2        ,   1,  0.1553,  0.7401,  0.1675,   12,   0.811
TQ99      ,S20       ,   1,  0.1553,  0.7401,  0.1675,   13,   0.878
TQ99      ,S3        ,   1,  0.1553,  0.7401,  0.1675,   14,   0.946
TQ99      ,S4        ,   1,  0.1553,  0.7401,  0.1675,   15,   1.013
TQ99      ,S5        ,   1,  0.1553,  0.7401,  0.1675,   16,   1.081
TQ99      ,S6        ,   1,  0.1553,  0.7401,  0.1675,   17,   1.148
TQ99      ,S7        ,   1,  0.1553,  0.7401,  0.1675,   18,   1.216
TQ99      ,S8        ,   1,  0.1553,  0.7401,  0.1675,   19,   1.283
TQ99      ,S9        ,   1,  0.1553,  0.7401,  0.1675,   20,   1.351
TR01      ,S1        ,   1,  0.7897,  0.7399,  0.0831,    1,   0.068
TR01      ,S10       ,   1,  0.7897,  0.7399,  0.0831,    2,   0.135
TR01      ,S11       ,   1,  0.7897,  0.7399,  0.0831,    3,   0.203
TR01      ,S12       ,   1,  0.7897,  0.7399,  0.0831,    4,   0.270
TR01      ,S13       ,   1,  0.7897,  0.7399,  0.0831,    5,   0.338
TR01      ,S14       ,   1,  0.7897,  0.7399,  0.0831,    6,   0.406
TR01      ,S15       ,   1,  0.7897,  0.7399,  0.0831,    7,   0.473
TR01      ,S16       ,   1,  0.7897,  0.7399,  0.0831,    8,   0.541
TR01      ,S17       ,   1,  0.7897,  0.7399,  0.0831,    9,   0.608
TR01      ,S18       ,   1,  0.7897,  0.7399,  0.0831,   10,   0.676
TR01      ,S19       ,   1,  0.7897,  0.7399,  0.0831,   11,   0.743
TR01      ,S2        ,   1,  0.7897,  0.7399,  0.0831,   12,   0.811
TR01      ,S20       ,   1,  0.7897,  0.7399,  0.0831,   13,   0.879
TR01      ,S3        ,   1,  0.7897,  0.7399,  0.0831,   14,   0.946
TR01      ,S4        ,   1,  0.7897,  0.7399,  0.0831,   15,   1.014
TR01      ,S5        ,   1,  0.7897,  0.7399,  0.0831,   16,   1.081
TR01      ,S6        ,   1,  0.7897,  0.7399,  0.0831,   17,   1.149
TR01      ,S7        ,   1,  0.7897,  0.7399,  0.0831,   18,   1.217
TR01      ,S8        ,   1,  0.7897,  0.7399,  0.0831,   19,   1.284
TR01      ,S9        ,   1,  0.7897,  0.7399,  0.0831,   20,   1.352
TR02      ,S1        ,   1,  0.7819,  0.7399,  0.0958,    1,   0.068
TR02      ,S10       ,   1,  0.7819,  0.7399,  0.0958,    2,   0.135
TR02      ,S11       ,   1,  0.7819,  0.7399,  0.0958,    3,   0.203
TR02      ,S12       ,   1,  0.7819,  0.7399,  0.0958,    4,   0.270
TR02      ,S13       ,   1,  0.7819,  0.7399,  0.0958,    5,   0.338
TR02      ,S14       ,   1,  0.7819,  0.7399,  0.0958,    6,   0.406
TR02      ,S15       ,   1,  0.7819,  0.7399,  0.0958,    7,   0.473
TR02      ,S16       ,   1,  0.7819,  0.7399,  0.0958,    8,   0.541
TR02      ,S17       ,   1,  0.7819,  0.7399,  0.0958,    9,   0.608
TR02      ,S18       ,   1,  0.7819,  0.7399,  0.0958,   10,   0.676
TR02      ,S19       ,   1,  0.7819,  0.7399,  0.0958,   11,   0.743
TR02      ,S2        ,   1,  0.7819,  0.7399,  0.0958,   12,   0.811
TR02      ,S20       ,   1,  0.7819,  0.7399,  0.0958,   13,   0.879
TR02      ,S3        ,   1,  0.7819,  0.7399,  0.0958,   14,   0.946
TR02      ,S4        ,   1,  0.7819,  0.7399,  0.0958,   15,   1.014
TR02      ,S5        ,   1,  0.7819,  0.7399,  0.0958,   16,   1.081
TR02      ,S6        ,   1,  0.7819,  0.7399,  0.0958,   17,   1.149
TR02      ,S7        ,   1,  0.7819,  0.7399,  0.0958,   18,   1.217
TR02      ,S8        ,   1,  0.7819,  0.7399,  0.0958,   19,   1.284
TR02      ,S9        ,   1,  0.7819,  0.7399,  0.0958,   20,   1.352
TR03      ,S1        ,   1,  0.7407,  0.7399,  0.0929,    1,   0.068
TR03      ,S10       ,   1,  0.7407,  0.7399,  0.0929,    2,   0.135
TR03      ,S11       ,   1,  0.7407,  0.7399,  0.0929,    3,   0.203
TR03      ,S12       ,   1,  0.7407,  0.7399,  0.0929,    4,   0.270
TR03      ,S13       ,   1,  0.7407,  0.7399,  0.0929,    5,   0.338
TR03      ,S14       ,   1,  0.7407,  0.7399,  0.0929,    6,   0.405
TR03      ,S15       ,   1,  0.7407,  0.7399,  0.0929,    7,   0.473
TR03      ,S16       ,   1,  0.7407,  0.7399,  0.0929,    8,   0.541
TR03      ,S17       ,   1,  0.7407,  0.7399,  0.0929,    9,   0.608
TR03      ,S18       ,   1,  0.7407,  0.7399,  0.0929,   10,   0.676
TR03      ,S19       ,   1,  0.7407,  0.7399,  0.0929,   11,   0.743
TR03      ,S2        ,   1,  0.7407,  0.7399,  0.0929,   12,   0.811
TR03      ,S20       ,   1,  0.7407,  0.7399,  0.0929,   13,   0.879
TR03      ,S3        ,   1,  0.7407,  0.7399,  0.0929,   14,   0.946
TR03      ,S4        ,   1,  0.7407,  0.7399,  0.0929,   15,   1.014
TR03      ,S5        ,   1,  0.7407,  0.7399,  0.0929,   16,   1.081
TR03      ,S6        ,   1,  0.7407,  0.7399,  0.0929,   17,   1.149
TR03      ,S7        ,   1,  0.7407,  0.7399,  0.0929,   18,   1.216
TR03      ,S8        ,   1,  0.7407,  0.7399,  0.0929,   19,   1.284
TR03      ,S9        ,   1,  0.7407,  0.7399,  0.0929,   20,   1.352
TR04      ,S1        ,   1,  0.7033,  0.7401,  0.0755,    1,   0.068
TR04      ,S10       ,   1,  0.7033,  0.7401,  0.0755,    2,   0.135
TR04      ,S11       ,   1,  0.7033,  0.7401,  0.0755,    3,   0.203
TR04      ,S12       ,   1,  0.7033,  0.7401,  0.0755,    4,   0.270
TR04      ,S13       ,   1,  0.7033,  0.7401,  0.0755,    5,   0.338
TR04      ,S14       ,   1,  0.7033,  0.7401,  0.0755,    6,   0.405
TR04      ,S15       ,   1,  0.7033,  0.7401,  0.0755,    7,   0.473
TR04      ,S16       ,   1,  0.7033,  0.7401,  0.0755,    8,   0.540
TR04      ,S17       ,   1,  0.7033,  0.7401,  0.0755,    9,   0.608
TR04      ,S18       ,   1,  0.7033,  0.7401,  0.0755,   10,   0.675
TR04      ,S19       ,   1,  0.7033,  0.7401,  0.0755,   11,   0.743
TR04      ,S2        ,   1,  0.7033,  0.7401,  0.0755,   12,   0.811
TR04      ,S20       ,   1,  0.7033,  0.7401,  0.0755,   13,   0.878
TR04      ,S3        ,   1,  0.7033,  0.7401,  0.0755,   14,   0.946
TR04      ,S4        ,   1,  0.7033,  0.7401,  0.0755,   15,   1.013
TR04      ,S5        ,   1,  0.7033,  0.7401,  0.0755,   16,   1.081
TR04      ,S6        ,   1,  0.7033,  0.7401,  0.0755,   17,   1.148
TR04      ,S7        ,   1,  0.7033,  0.7401,  0.0755,   18,   1.216
TR04      ,S8        ,   1,  0.7033,  0.7401,  0.0755,   19,   1.283
TR04      ,S9        ,   1,  0.7033,  0.7401,  0.0755,   20,   1.351
TR05      ,S1        ,   1,  0.6747,  0.7401,  0.0778,    1,   0.068
TR05      ,S10       ,   1,  0.6747,  0.7401,  0.0778,    2,   0.135
TR05      ,S11       ,   1,  0.6747,  0.7401,  0.0778,    3,   0.203
TR05      ,S12       ,   1,  0.6747,  0.7401,  0.0778,    4,   0.270
TR05      ,S13       ,   1,  0.6747,  0.7401,  0.0778,    5,   0.338
TR05      ,S14       ,   1,  0.6747,  0.7401,  0.0778,    6,   0.405
TR05      ,S15       ,   1,  0.6747,  0.7401,  0.0778,    7,   0.473
TR05      ,S16       ,   1,  0.6747,  0.7401,  0.0778,    8,   0.540
TR05      ,S17       ,   1,  0.6747,  0.7401,  0.0778,    9,   0.608
TR05      ,S18       ,   1,  0.6747,  0.7401,  0.0778,   10,   0.675
TR05      ,S19       ,   1,  0.6747,  0.7401,  0.0778,   11,   0.743
TR05      ,S2        ,   1,  0.6747,  0.7401,  0.0778,   12,   0.811
TR05      ,S20       ,   1,  0.6747,  0.7401,  0.0778,   13,   0.878
TR05      ,S3        ,   1,  0.6747,  0.7401,  0.0778,   14,   0.946
TR05      ,S4        ,   1,  0.6747,  0.7401,  0.0778,   15,   1.013
TR05      ,S5        ,   1,  0.6747,  0.7401,  0.0778,   16,   1.081
TR05      ,S6        ,   1,  0.6747,  0.7401,  0.0778,   17,   1.148
TR05      ,S7        ,   1,  0.6747,  0.7401,  0.0778,   18,   1.216
TR05      ,S8        ,   1,  0.6747,  0.7401,  0.0778,   19,   1.283
TR05      ,S9        ,   1,  0.6747,  0.7401,  0.0778,   20,   1.351
TR06      ,S1        ,   1,  0.7026,  0.7401,  0.0712,    1,   0.068
TR06      ,S10       ,   1,  0.7026,  0.7401,  0.0712,    2,   0.135
TR06      ,S11       ,   1,  0.7026,  0.7401,  0.0712,    3,   0.203
TR06      ,S12       ,   1,  0.7026,  0.7401,  0.0712,    4,   0.270
TR06      ,S13       ,   1,  0.7026,  0.7401,  0.0712,    5,   0.338
TR06      ,S14       ,   1,  0.7026,  0.7401,  0.0712,    6,   0.405
TR06      ,S15       ,   1,  0.7026,  0.7401,  0.0712,    7,   0.473
TR06      ,S16       ,   1,  0.7026,  0.7401,  0.0712,    8,   0.540
TR06      ,S17       ,   1,  0.7026,  0.7401,  0.0712,    9,   0.608
TR06      ,S18       ,   1,  0.7026,  0.7401,  0.0712,   10,   0.675
TR06      ,S19       ,   1,  0.7026,  0.7401,  0.0712,   11,   0.743
TR06      ,S2        ,   1,  0.7026,  0.7401,  0.0712,   12,   0.811
TR06      ,S20       ,   1,  0.7026,  0.7401,  0.0712,   13,   0.878
TR06      ,S3        ,   1,  0.7026,  0.7401,  0.0712,   14,   0.946
TR06      ,S4        ,   1,  0.7026,  0.7401,  0.0712,   15,   1.013
TR06      ,S5        ,   1,  0.7026,  0.7401,  0.0712,   16,   1.081
TR06      ,S6        ,   1,  0.7026,  0.7401,  0.0712,   17,   1.148
TR06      ,S7        ,   1,  0.7026,  0.7401,  0.0712,   18,   1.216
TR06      ,S8        ,   1,  0.7026,  0.7401,  0.0712,   19,   1.283
TR06      ,S9        ,   1,  0.7026,  0.7401,  0.0712,   20,   1.351
TR07      ,S1        ,   1,  0.5874,  0.7401,  0.0736,    1,   0.068
TR07      ,S10       ,   1,  0.5874,  0.7401,  0.0736,    2,   0.135
TR07      ,S11       ,   1,  0.5874,  0.7401,  0.0736,    3,   0.203
TR07      ,S12       ,   1,  0.5874,  0.7401,  0.0736,    4,   0.270
TR07      ,S13       ,   1,  0.5874,  0.7401,  0.0736,    5,   0.338
TR07      ,S14       ,   1,  0.5874,  0.7401,  0.0736,    6,   0.405
TR07      ,S15       ,   1,  0.5874,  0.7401,  0.0736,    7,   0.473
TR07      ,S16       ,   1,  0.5874,  0.7401,  0.0736,    8,   0.540
TR07      ,S17       ,   1,  0.5874,  0.7401,  0.0736,    9,   0.608
TR07      ,S18       ,   1,  0.5874,  0.7401,  0.0736,   10,   0.675
TR07      ,S19       ,   1,  0.5874,  0.7401,  0.0736,   11,   0.743
TR07      ,S2        ,   1,  0.5874,  0.7401,  0.0736,   12,   0.811
TR07      ,S20       ,   1,  0.5874,  0.7401,  0.0736,   13,   0.878
TR07      ,S3        ,   1,  0.5874,  0.7401,  0.0736,   14,   0.946
TR07      ,S4        ,   1,  0.5874,  0.7401,  0.0736,   15,   1.013
TR07      ,S5        ,   1,  0.5874,  0.7401,  0.0736,   16,   1.081
TR07      ,S6        ,   1,  0.5874,  0.7401,  0.0736,   17,   1.148
TR07      ,S7        ,   1,  0.5874,  0.7401,  0.0736,   18,   1.216
TR07      ,S8        ,   1,  0.5874,  0.7401,  0.0736,   19,   1.283
TR07      ,S9        ,   1,  0.5874,  0.7401,  0.0736,   20,   1.351
TR08      ,S1        ,   1,  0.6902,  0.7401,  0.0728,    1,   0.068
TR08      ,S10       ,   1,  0.6902,  0.7401,  0.0728,    2,   0.135
TR08      ,S11       ,   1,  0.6902,  0.7401,  0.0728,    3,   0.203
TR08      ,S12       ,   1,  0.6902,  0.7401,  0.0728,    4,   0.270
TR08      ,S13       ,   1,  0.6902,  0.7401,  0.0728,    5,   0.338
TR08      ,S14       ,   1,  0.6902,  0.7401,  0.0728,    6,   0.405
TR08      ,S15       ,   1,  0.6902,  0.7401,  0.0728,    7,   0.473
TR08      ,S16       ,   1,  0.6902,  0.7401,  0.0728,    8,   0.540
TR08      ,S17       ,   1,  0.6902,  0.7401,  0.0728,    9,   0.608
TR08      ,S18       ,   1,  0.6902,  0.7401,  0.0728,   10,   0.675
TR08      ,S19       ,   1,  0.6902,  0.7401,  0.0728,   11,   0.743
TR08      ,S2        ,   1,  0.6902,  0.7401,  0.0728,   12,   0.811
TR08      ,S20       ,   1,  0.6902,  0.7401,  0.0728,   13,   0.878
TR08      ,S3        ,   1,  0.6902,  0.7401,  0.0728,   14,   0.946
TR08      ,S4        ,   1,  0.6902,  0.7401,  0.0728,   15,   1.013
TR08      ,S5        ,   1,  0.6902,  0.7401,  0.0728,   16,   1.081
TR08      ,S6        ,   1,  0.6902,  0.7401,  0.0728,   17,   1.148
TR08      ,S7        ,   1,  0.6902,  0.7401,  0.0728,   18,   1.216
TR08      ,S8        ,   1,  0.6902,  0.7401,  0.0728,   19,   1.283
TR08      ,S9        ,   1,  0.6902,  0.7401,  0.0728,   20,   1.351
TR09      ,S1        ,   1,  0.5578,  0.7401,  0.0746,    1,   0.068
TR09      ,S10       ,   1,  0.5578,  0.7401,  0.0746,    2,   0.135
TR09      ,S11       ,   1,  0.5578,  0.7401,  0.0746,    3,   0.203
TR09      ,S12       ,   1,  0.5578,  0.7401,  0.0746,    4,   0.270
TR09      ,S13       ,   1,  0.5578,  0.7401,  0.0746,    5,   0.338
TR09      ,S14       ,   1,  0.5578,  0.7401,  0.0746,    6,   0.405
TR09      ,S15       ,   1,  0.5578,  0.7401,  0.0746,    7,   0.473
TR09      ,S16       ,   1,  0.5578,  0.7401,  0.0746,    8,   0.540
TR09      ,S17       ,   1,  0.5578,  0.7401,  0.0746,    9,   0.608
TR09      ,S18       ,   1,  0.5578,  0.7401,  0.0746,   10,   0.675
TR09      ,S19       ,   1,  0.5578,  0.7401,  0.0746,   11,   0.743
TR09      ,S2        ,   1,  0.5578,  0.7401,  0.0746,   12,   0.811
TR09      ,S20       ,   1,  0.5578,  0.7401,  0.0746,   13,   0.878
TR09      ,S3        ,   1,  0.5578,  0.7401,  0.0746,   14,   0.946
TR09      ,S4        ,   1,  0.5578,  0.7401,  0.0746,   15,   1.013
TR09      ,S5        ,   1,  0.5578,  0.7401,  0.0746,   16,   1.081
TR09      ,S6        ,   1,  0.5578,  0.7401,  0.0746,   17,   1.148
TR09      ,S7        ,   1,  0.5578,  0.7401,  0.0746,   18,   1.216
TR09      ,S8        ,   1,  0.5578,  0.7401,  0.0746,   19,   1.283
TR09      ,S9        ,   1,  0.5578,  0.7401,  0.0746,   20,   1.351
TR12      ,S1        ,   1,  0.8178,  0.7399,  0.0745,    1,   0.068
TR12      ,S10       ,   1,  0.8178,  0.7399,  0.0745,    2,   0.135
TR12      ,S11       ,   1,  0.8178,  0.7399,  0.0745,    3,   0.203
TR12      ,S12       ,   1,  0.8178,  0.7399,  0.0745,    4,   0.270
TR12      ,S13       ,   1,  0.8178,  0.7399,  0.0745,    5,   0.338
TR12      ,S14       ,   1,  0.8178,  0.7399,  0.0745,    6,   0.405
TR12      ,S15       ,   1,  0.8178,  0.7399,  0.0745,    7,   0.473
TR12      ,S16       ,   1,  0.8178,  0.7399,  0.0745,    8,   0.541
TR12      ,S17       ,   1,  0.8178,  0.7399,  0.0745,    9,   0.608
TR12      ,S18       ,   1,  0.8178,  0.7399,  0.0745,   10,   0.676
TR12      ,S19       ,   1,  0.8178,  0.7399,  0.0745,   11,   0.743
TR12      ,S2        ,   1,  0.8178,  0.7399,  0.0745,   12,   0.811
TR12      ,S20       ,   1,  0.8178,  0.7399,  0.0745,   13,   0.879
TR12      ,S3        ,   1,  0.8178,  0.7399,  0.0745,   14,   0.946
TR12      ,S4        ,   1,  0.8178,  0.7399,  0.0745,   15,   1.014
TR12      ,S5        ,   1,  0.8178,  0.7399,  0.0745,   16,   1.081
TR12      ,S6        ,   1,  0.8178,  0.7399,  0.0745,   17,   1.149
TR12      ,S7        ,   1,  0.8178,  0.7399,  0.0745,   18,   1.216
TR12      ,S8        ,   1,  0.8178,  0.7399,  0.0745,   19,   1.284
TR12      ,S9        ,   1,  0.8178,  0.7399,  0.0745,   20,   1.352
TR13      ,S1        ,   1,  0.7550,  0.7399,  0.0750,    1,   0.068
TR13      ,S10       ,   1,  0.7550,  0.7399,  0.0750,    2,   0.135
TR13      ,S11       ,   1,  0.7550,  0.7399,  0.0750,    3,   0.203
TR13      ,S12       ,   1,  0.7550,  0.7399,  0.0750,    4,   0.270
TR13      ,S13       ,   1,  0.7550,  0.7399,  0.0750,    5,   0.338
TR13      ,S14       ,   1,  0.7550,  0.7399,  0.0750,    6,   0.405
TR13      ,S15       ,   1,  0.7550,  0.7399,  0.0750,    7,   0.473
TR13      ,S16       ,   1,  0.7550,  0.7399,  0.0750,    8,   0.541
TR13      ,S17       ,   1,  0.7550,  0.7399,  0.0750,    9,   0.608
